DATE,REGION,COUNTIES,NAME,TYPE,SCENE,Country,MINOR_CAS,CRITICAL_CAS,RESCUED,MISSING,DEAD,DAMAGE,SITUATION,RESPONSE_KRCS,HH AFFECTED,HH REACHED,latitude,longitude,CASUALTIES,Country_code
9/22/2021 0:00,Central,Laikipia,Armed Attack Wangwaci area in Ol-Moran sub-county,Armed Conflicts,Wangwaci area in Ol-Moran  Laikipia County,Kenya,0,0,0,0,1,0,"One person was shot dead and unknown number of cattle driven away by unknown assailants at Wangwaci area in Ol-Moran sub-county, Laikipia County. Security personnel were deployed in the area to pursuit of the attackers.",,0,0,0.533607,36.4922073,1,KE
9/28/2021 0:00,Upper Eastern,Samburu,"BANDIT ATTACK IN NGORCHEI AREA, SAMBURU COUNTY",Armed Conflicts,NGORCHEI AREA,Kenya,0,1,0,0,1,0,"At 0830HRS, a bandit attack reportedly occurred in Ngorchei, Samburu County near Kenya Defence Force. A vehicle was attacked by unknown bandits which resulted to one fatality. One casualty was taken to Baragoi Hospital by a good samaritan. As a result, there is high tension in
the area.",,0,0,1.052478011,37.46230357,2,KE
10/4/2021 0:00,Upper Eastern,Samburu,"Armed Conflict at Porro Area ,Samburu County",Armed Conflicts,"Porro Area ,Samburu County",Kenya,0,1,0,0,2,0,Unknown assailants have reportedly attacked Porro Area in Samburu county. One casualty & 2 fatalities have been reported. The casualty has been evacuated to Maralal Referral Hospital by good Samaritans. Tension high in the Area as security personnel deployed in pursuit of the attackers. KRCS Samburu County on standby,,0,0,0.6425354,37.6532971,3,KE
10/6/2021 0:00,Upper Eastern,Samburu,"Armed Conflict at Porro Area ,Samburu County",Armed Conflicts,"Porro Area ,Samburu County",Kenya,0,0,0,0,1,0,"On Wednesday at around 2045 Hrs, suspected bandits who took away unknown number of cattle from Porro village exchange gunshots with Police officers near Lekamoru forest, Samburu central sub-county. One fatality from Samburu community was reported while 5 cattle were recovered.",,0,0,0.6425354,37.6532971,1,KE
10/7/2021 0:00,Upper Eastern,Samburu,"Armed Conflict at Porro Area ,Samburu County",Armed Conflicts,"Porro Area ,Samburu County",Kenya,0,0,0,0,0,0,"At around 1605 Hrs the same day, a personal vehicle from Ngorika market was attacked and robbed by suspected Samburu bandits along the same road (Porro-Ngorika road) the other attack occurred. No fatalities or injuries were reported. There is still tension in the area as NPS have been notified.",,0,0,0.6425354,37.6532971,0,KE
10/7/2021 0:00,Upper Eastern,Samburu,"Armed Conflict at Sura Adoru ,Samburu County",Armed Conflicts,"  Sura Adoru area,Samburu County",Kenya,1,0,0,0,0,0,"At around 1415 Hrs on Thursday, a personal vehicle from Wamba was attacked by suspected Samburu bandits in Sura Adoru village, Samburu central sub-county. The occupants were robbed and the driver was left with minor injuries.",,0,0,0.7857186,36.90141,1,KE
10/13/2021 0:00,Coast,Lamu,"Armed Conflict in Boni Forest, Lamu County.",Armed Conflicts,"Boni Forest, Lamu County.",Kenya,0,1,0,0,7,0,"a KDF land cruiser carrying 8 officers was struck by an IED planted by suspected Al Shabaab terrorists between Milimani and Baure in Boni Forest, Lamu County. 7 fatalities were reported while one officer was injured and referred to Memorial Hospital. More officers have been deployed in the area as the area is declared unsafe.",,0,0,-1.2681663,36.7981197,8,KE
10/14/2021 0:00,Coast,Lamu,"Armed attack in Baure near Boni forest, Lamu",Armed Conflicts," Baure near Boni forest, Lamu",Kenya,0,6,0,0,8,0,"A Security Land cruiser with 14 occupants reportedly ran over an I.E.D at Kiunga Area between Milimani & Baure near Boni forest, Lamu yesterday. Six casualties & 8 fatalities were reported. The casualties were airlifted to KDF Memorial Hospital in Nairobi for advanced treatment.",,0,0,-2.2687666,40.9019771,14,KE
10/16/2021 0:00,North Rift,Elgeyo-Marakwet,Armed Conflict in Kaben location  Elgeyo-Marakwet,Armed Conflicts,Kaben location in Elgeyo-Marakwet,Kenya,0,1,0,0,4,0,"Suspected Pokot bandits were reported to have attacked Marakwet community at Sangach village, Kaben location in Elgeyo-Marakwet. Later, they attacked an agricultural officer and a boy at Kapkobil near the same area. 4 fatalities and 1 casualty with a bullet wound were reported. Tension

is high in the area as the two communities are in fear of retaliatory attack. KRCS Elgoyo-Marakwet is on standby at Sambalat, Tot and Kaben location in case of emergency response.",,0,0,1.3027587,35.6587503,5,KE
10/29/2021 0:00,Central,Laikipia,BANDIT ATTACK AT OL MORAN IN LAIKIPIA COUNTY,Armed Conflicts,OL MORAN,Kenya,0,6,0,0,3,0,"Unknown assailants attacked security personnel on patrol at Ol-moran village in Laikipia County. Six casualties and 3 fatalities (both security personnel) were involved.
The casualties were airlifted to Memorial hospital in Nairobi for advanced treatment. Tension still high in the area as security personnel have been deployed in pursuit of the attackers. KRCS Laikipia is onstand by at Nyahururu field office.",,0,0,0.6975581,36.4797126,9,KE
10/31/2021 0:00,Upper Eastern,Samburu,"BANDIT ATTACK ALONG KAMANGA, SAMBURU COUNTY",Armed Conflicts,KAMANGA,Kenya,0,0,0,0,0,0,A vehicle was reported to have been attacked by Bandits along Kamanga in Samburu County. The multi-agency team responded and evacuated casualties to Aches Sub-county hospital. The situation remains calm.,,0,0,0.7733333,37.8938889,0,KE
11/3/2021 0:00,North Eastern,Mandera,ARMED ATTACK AT MALKA ROQA IN MANDERA COUNTY,Armed Conflicts,MALKA ROQA,Kenya,0,3,0,0,2,0,"An armed conflict attack incident was reported last evening at Malka Roqa village in Banisa, Mandera County. The Degodia attacked Gurreh community in what is believe to be a retaliatory attack. Three survived with multiple injuries and 2 others succumbed to injuries. The casualties and the bodies of the deceased were all moved to Banisa. Tension is still high in the area by",,0,0,4.1073861,40.8706024,5,KE
11/4/2021 0:00,Upper Eastern,Samburu,ARMED ATTCAK AT SUYAN AREA IN SAMBURU COUNTY,Armed Conflicts,SUYAN AREA,Kenya,0,2,0,0,0,0,Armed attack incident was reported in Samburu North after suspected Turkana bandits attacked Samburu community at Suyan Area in Samburu last night. Two casualties and 9 fatalities (Samburu 6 and Turkana 3) were involved with unknown number of livestock driven away. Tension is high in the Area with fears of retaliatory attack. Police deployed to restore normalcy. KRCS Samburu on standby.,,0,0,1.6877612,36.7388486,2,KE
11/4/2021 0:00,Upper Eastern,Marsabit,BANDIT ATTACK AT BANKOTAS IN MARSABIT COUNTY,Armed Conflicts,BANKOTAS,Kenya,0,7,6,0,0,0,"At around 1722 Hrs, unknown assailants reportedly attacked a PSV Bus at Bankotas Area along Badasa Road, Marsabit county. Seven casualties and 6 fatalities were reported. RCAT Marsabit and E-plus Ambulance evacuated the casualties to Marsabit General Hospital. Security personnel deployed.",,0,0,2.34152,37.97678,13,KE
11/4/2021 0:00,Upper Eastern,Samburu,BANDIT ATTACK AT SUYAN AREA IN SAMBURU COUNTY,Armed Conflicts,SUYAN AREA,Kenya,0,2,0,0,9,0,Armed attack incident was reported in Samburu North after suspected Turkana bandits attacked Samburu community at Suyan Area in Samburu last night. Two casualties and 9 fatalities (Samburu 6 and Turkana 3) were involved with unknown number of livestock driven away. Tension is high in the Area with fears of retaliatory attack. Police deployed to restore normalcy. KRCS Samburu on standby.,,0,0,1.6877612,36.7388486,11,KE
11/10/2021 0:00,Central,Laikipia,"BANDIT ATTACK IN OL MORAN, LAIKIPIA COUNTY",Armed Conflicts,OL MORAN,Kenya,0,0,0,0,1,0,"Unknown assailants reported to have shot dead one security personnel in Ol -Moran, Laikipia County. Security personnel were deployed. KRCS on standby.",,0,0,0.6975581,36.4797126,1,KE
11/16/2021 0:00,Upper Eastern,Marsabit,BANDIT ATTACK AT HORONDER AREA IN MARSABIT COUNTY,Armed Conflicts,HORONDER AREA,Kenya,0,1,0,0,2,0,"Unknown assailants have reportedly attacked a Land Cruiser at Horonder Area along Marsabit-Moyale Highway, Marsabit County. One casualty and 2 fatalities were reported. KRCS Marsabit & E-plus Ambulance responded. The casualty was evacuated to Bubisa Hospital.",,0,0,2.326145,37.988906,3,KE
11/19/2021 0:00,Upper Eastern,Marsabit,"BANDIT ATTACK IN MARSABIT TOWN, MARSABIT COUNTY",Armed Conflicts,MARSABIT TOWN,Kenya,0,2,0,0,0,0,Unknown assailants reportedly attacked two civilians in Marsabit town. The two casualties with critical injuries were evacuated to Marsabit Hospital by well-wishers.,,0,0,2.3354966,37.9943453,2,KE
11/26/2021 0:00,Upper Eastern,Marsabit,BANDIT ATTACK IN GAR-QARSA AREA IN MARSABIT COUNTY,Armed Conflicts,GAR-QARSA AREA,Kenya,0,0,0,6,2,0,"A bandit attack occurred in Gar-Qarsa area, Marsabit County where two fatalities were reported and 6 other people are still missing. There is tension in the area as more security personnel has been deployed.",,0,0,2.3696004,38.0453673,8,KE
11/30/2021 0:00,Upper Eastern,Marsabit,"Sarimo area attack, Marsabit",Armed Conflicts,North horr,Kenya,0,0,0,0,2,0,"Inter-community conflict was reported at Sarimo area in North Horrr, Marsabit County. Two fatalities were reported. Police deployed amid high tension in the area",,0,0,3.3206461,37.0695478,2,KE
12/2/2021 0:00,Upper Eastern,Marsabit,armed attack in Marsabit,Armed Conflicts,Marsabit town,Kenya,0,0,0,0,2,0,An intercommunity conflict between Gabra & Borana communities in Marsabit town reportedly occurred today. Two fatalities have been reported and taken to Marsabit Hospital funeral parlor. Security personnel have been deployed to restore normalcy in the Area. RCATs Marsabit on standby for emergency response.,,0,0,2.3354966,37.9943453,2,KE
12/3/2021 0:00,Upper Eastern,Marsabit,armed attack in Marsabit,Armed Conflicts,Marsabit town,Kenya,0,0,0,0,1,0,An intercommunity conflict between Gabra & Borana communities in Marsabit town reportedly occurred yesterday at 1500hrs in Marsabit town. One fatality was reported and taken to Marsabit Hospital funeral parlor. Security personnel have been deployed to restore normalcy in the Area. RCATs Marsabit on standby for emergency response.,,0,0,2.3354966,37.9943453,1,KE
12/4/2021 0:00,North Eastern,Mandera,"ARMED ATTACK AT GEDE BALE, MANDERA  COUNTY",Armed Conflicts," GEDE BALE, MANDERA  COUNTY",Kenya,0,19,0,0,0,0,"A security personnel vehicle was reportedly attacked by unknown assailants in Gede Bale, Mandera. 13 casualties were evacuated the casualties to Mandera Referral Hospital and 6 others were evacuated to Nairobi West Hospital by AMREF.",,0,0,3.9356389,41.8551162,19,KE
12/5/2021 0:00,Upper Eastern,Samburu,"A SECURITY VEHICLE ATTACK, MARSABIT COUNTY",Armed Conflicts,"SECURITY VEHICLE ATTACK, MARSABIT COUNTY",Kenya,0,2,0,0,0,0,"A security vehicle heading to Marsabit reportedly attacked by unknown assailants along Shurr Jaldesa route last Evening. Among 7 people who were onboard, 2 casualties sustained bullet injuries and were evacuated to Marsabit Referral Hospital.",,0,0,2.4426403,37.9784585,2,KE
12/11/2021 0:00,North Rift,Elgeyo-Marakwet,BANDIT ATTACK IN ELGEYO MARAKWET COUNTY,Armed Conflicts,ELGEYO MARAKWET,Kenya,0,0,0,0,1,0,"Yesterday, a Bandit attack occurred at the border of Marakwet West (Mogil) and (Arror) Marakwet East. One person was shot dead. County government and NPS in the area as there is high tension.",,0,0,1.0498237,35.4781926,1,KE
12/12/2021 0:00,North Rift,Elgeyo-Marakwet,"ASSAILANTS ATTACK AT CHESOGON, MARAKWET EAST",Armed Conflicts,"ASSAILANTS ATTACK AT CHESOGON, MARAKWET EAST",Kenya,1,0,0,0,0,0,"At 1335 Hrs, unknown assailants reportedly attacked Chesogon Area Marakwet East in Elgeyo Marakwet County. One casualties reported. Security personnel deployed with KRCS Elgeyo on standby for any emergency.",,0,0,1.3052208,35.6286854,1,KE
12/13/2021 0:00,North Rift,West Pokot,"BANDIT ATTACK IN CHEPTULEL, WEST POKOT",Armed Conflicts,KSAA AND CHEPTER VILLAGES IN CHEPTULEL LOCATION,Kenya,0,0,0,0,0,0,"Today at around 1200 Hrs, suspected Bandits attacked Ksaa and Chepter Villages, Cheptulel Location in West Pokot County, drove away with 16 goats and shot a youth injuring his leg. He
was rushed to Kapenguria Referral Hospital by well-wishers. KRCS West Pokot is still on standby as tension is in the area.

",,0,0,1.331862021,35.63516085,0,KE
12/14/2021 0:00,North Rift,Turkana,ARMED CONFLICT AT LORENY AREA IN TURKANA COUNTY,Armed Conflicts,"LORENY AREA, TURKANA COUNTY",Kenya,2,0,0,0,0,0,"Unknown assailants reportedly attacked Loreny area in Turkana County today at around 1000 Hrs. Two casualties were evacuated to Kakuma Mission Hospital by County Ambulances. 

",,0,0,3.6267946,36.0022946,2,KE
12/16/2021 0:00,Upper Eastern,Isiolo,"BANDIT ATTACK AT MILIMA TATU, ISIOLO COUNTY",Armed Conflicts,MILIMA TATU,Kenya,0,2,0,0,0,0,Unknown assailants have reportedly attacked a PSV matatu at Milima Tatu Area bordering Marsabit & Samburu Counties. Two casualties have been evacuated to Laisamis Sub county Hospital by well-wishers.,,0,0,0.8993124,38.4203559,2,KE
12/17/2021 0:00,Central,Laikipia,"ARMED ATTACK AT MATUIKU, LAIKIPIA COUNTY",Armed Conflicts,"MATUIKU, VILLAGE 18 AND RUBERE VILLAGE",Kenya,0,0,0,0,0,0,"An unconfirmed number of residents from Matuiku, village eighteen and Rubere villages in Laikipia reportedly flee from their homes following armed attacks in the area. Tension is high as security personnel deployed to maintain order. Liaise with KRCS Laikipia for more updated.",,0,0,0.3606063,36.7819505,0,KE
12/18/2021 0:00,Upper Eastern,Marsabit,"BANDIT ATTACK AT KUBI-QALO, MARSABIT COUNTY",Armed Conflicts,KUBI-QALO AND JALDESA,Kenya,0,3,0,0,12,0,Unknown assailants have reportedly attacked and injured 3 people at Kubi-qalo & Jaldesa Areas in Marsabit County. Twelve fatalities have been reported. Tension very high in the area. Security personnel have been deployed.,,0,0,2.3354966,37.9943453,15,KE
12/22/2021 0:00,Upper Eastern,Isiolo,"BANDIT ATTACK AT MADOSALESA, ISIOLO COUNTY",Armed Conflicts,MADOSALESA,Kenya,0,0,0,0,2,0,"A bandit attack was reported in Madosalesa Village, Isiolo County. Two fatalities were recorded. No casualties. Area still remains to be in tension.",,0,0,0.3566949,37.5854759,2,KE
12/25/2021 0:00,Upper Eastern,Samburu,"ARMED ATTACK AT PURAA, SAMBURU COUNTY",Armed Conflicts,PURAA AREA,Kenya,0,1,0,0,2,0,"At around 2320 Hrs, Armed Attack Incident occurred involving suspected Pokot bandits who reportedly attacked & shot dead 2 people (1 male and 1 police) at Puraa area in Samburu County. RCATs Samburu on standby. Tension was very high in the area as Security personnel have been deployed.",,0,0,0.5774645,37.4915773,3,KE
12/25/2021 0:00,Upper Eastern,Samburu,BANDIT ATTACK AT PURAA AREA SAMBURU COUNTY,Armed Conflicts,PURAA ARE,Kenya,0,1,0,0,2,0,"At around 2320 Hrs, Armed Attack Incident occurred involving suspected Pokot bandits who reportedly attacked & shot dead 2 people (1 male and 1 police) at Puraa area in Samburu County. RCATs Samburu on standby. Tension was very high in the area as Security personnel have been deployed. One casualty was reported.",,0,0,1.13,36.53,3,KE
12/27/2021 0:00,North Rift,Elgeyo-Marakwet,ARMED CONFLICTS AT ELGEYO MARAKWET,Armed Conflicts,"KIPCHUMWA, ELGEYO MARAKWET.",Kenya,0,0,0,0,1,0,"Suspected Pokot bandits reportedly attacked the Marakwet community at Kipchumwa location, Elgeiyo Marakwet. Approximately 100 livestock were driven away and one fatality was also reported. Tension is still high in the area. KRCS Elgeiyo Marakwet is on standby.
",,0,0,1.0498237,35.4781926,1,KE
12/28/2021 0:00,North Rift,Elgeyo-Marakwet,"ARMED ATTACK AT CHEMWENYO, ELGEIYO MARAKWET",Armed Conflicts,Chemwenyo Location in Elgeyo Marakwet,Kenya,0,0,0,0,1,0,"At around 1330 Hrs, suspected Bandits from Pokot raided Chemwenyo Location in Elgeyo Marakwet County killed one person & drove away unknown number of livestock. Tension is high in the Area. KRCS Marakwet on standby. Police deployed.

",,0,0,0.673254,35.508311,1,KE
1/1/2022 0:00,North Rift,Elgeyo-Marakwet,"ARMED ATTACK AT KAPKAIN, ELGEIYO MARAKWET.",Armed Conflicts,"KAPKAINI MARAKWET EAST, ELGEIYO MARAKWET.",Kenya,0,1,0,0,1,0,"Suspected pokots bandits reportedly attacked Marakwet Community at Kapkain in Marakwet East killing one person and injuring another. The casualty was evacuated to Kapsowar Hospital by County Ambulance. NPS have been deployed amid tension in the area. KRCS Elgeiyo Marakwet is on standby.
",,0,0,0.673254,35.508311,2,KE
1/2/2022 0:00,North Rift,West Pokot,"BANDIT ATTACK AT CHESOGWON, WESTPOKOT COUNTY",Armed Conflicts,CHESOGWON CENTER,Kenya,0,1,0,0,4,0,Suspected bandits from Elgeiyo Marakwet reportedly attacked West Pokot county at Chesogwon centre. Approximately 500 livestock were driven away. One casualty with gunshot wounds was evacuated to Kapenguria Referral Hospital by well-wishers and four fatalities were taken to Kapenguria funeral Parlour. Tension is still high due to fear of retaliatory attacks.,,0,0,1.237968,35.118306,5,KE
1/3/2022 0:00,North Rift,Elgeyo-Marakwet,"BANDIT ATTACK AT KOMBASES, ELGEIYO MARAKWET",Armed Conflicts,"KOMBASES, ELGEIYO MARAKWET",Kenya,0,0,0,0,0,0,"A retaliatory Bandit attack reported at Kombases in Elgeiyo- Marakwet after a previous attack yesterday at Chesogon West Pokot County where 1 casualty and 4 fatalities were reported. In today’s incident, no casualty was reported. The situation is calm.",,0,0,1.0498237,35.4781926,0,KE
1/3/2022 0:00,North Rift,Elgeyo-Marakwet,"BANDIT ATTACK AT TIATY, ELGEIYO MARAKWET COUNTY ",Armed Conflicts,"TIATY, MARAKWET EAST",Kenya,0,0,0,0,0,0,"Another Bandit attack at Tiaty, Marakwet East was reported where gunshots were fired. No casualties reported. KRCS team is on Stand-by. Security personnel deployed.",,0,0,1.0498237,35.4781926,0,KE
1/4/2022 0:00,North Rift,Elgeyo-Marakwet,BANDAT ATTACK AT CHEPKUN ELGEIYO MARAKWETCOUNTY,Armed Conflicts,CHEPKUN SUB-LOCATION ARROR WARD MARAKWET WEST,Kenya,0,3,0,0,0,0,"Three people, including a class 3 boy were seriously injured by Pokot bandits in Chepkum sub location, Chesuman location, Arror ward, Marakwet West, of Elgeyo Marakwet County. The casualties have been referred from Arror health centre. NPS and KRCS Elgeiyo Marakwet are on standby.

",,0,0,0.853243,35.5023996,3,KE
1/4/2022 0:00,Upper Eastern,Samburu,"BANDIT ATTACK AT ARCHERS POST, SAMBURU COUNTY",Armed Conflicts,ARCHERS POST,Kenya,0,0,0,0,1,0,Suspected bandits attacked Achers Police Station in Samburu County. One officer was shot dead. Security has been deployed.,,0,0,0.6395829,37.667929,1,KE
1/6/2022 0:00,Central,Meru,"ATTACK AT MUTHARA, MWERONKORO, TIGANIA EAST/ WEST ",Armed Conflicts,"MUTHARA, MWERONKORO, TIGANIA EAST, MERU",Kenya,0,0,0,0,10,0,"6 people have been killed at the grazing lands of Muthara at Mweronkoro in Tigania East/ West. An unknown number of persons have also gone missing. Both Meru and Isiolo County security teams responded to the scene. A security meeting was held and both counties are on standby. KRCS Isiolo and Meru are on standby.

",,0,0,0.23,37.8,10,KE
1/7/2022 0:00,North Rift,Elgeyo-Marakwet,"BANDIT ATTACK AT MURKUTWO, ELGEIYO",Armed Conflicts,"Murkutwo, Chesongoch",Kenya,0,1,0,0,0,0,"Suspected bandits raided Murkutwo Junction Area in Marakwet East killing one person. One casualty with bullet wounds was evacuated to Chesongoch Mission Hospital. KRCS Marakwet on standby.

",,0,0,0.9963144,35.5607341,1,KE
1/9/2022 0:00,North Rift,Turkana,BANDIT ATTACK AT NADAPAL VILLAGE IN TURKANA COUNTY,Armed Conflicts,NADAPAL VILLAGE,Kenya,0,1,0,0,0,0,"Bandit attack at Nadapal village, Lokichogio where the Toposa bandits from South Sudan attacked the Turkana herdsmen while grazing and walked away with approximately 320 goats and 2 Donkeys. One casualty was attended to by fellow herdsmen. ",,0,0,4.4067809,34.2838316,1,KE
1/9/2022 0:00,North Rift,Turkana,"BANDIT ATTACK IN KANARO AREA, TURKANA COUNTY",Armed Conflicts,KANARO AREA,Kenya,0,1,0,0,9,0,"Bandit attack was reported to have occurred at around 0400Hrs in Kanaro area, Loreng, Turkana west sub-county after suspected Jie bandits from Uganda attacked the Turkana community. 1 casualty (Turkana) and 9 fatalities (Jie) were reported. The suspected assailants drove away with unconfirmed number of goats belonging to Turkana community.",,0,0,3.3122477,35.5657862,10,KE
1/9/2022 0:00,North Rift,Turkana,"SUSPECTED BANDIT ATTACK IN KANARO, TURKANA COUNTY",Armed Conflicts," KANARO, TURKANA COUNTY",Kenya,0,1,0,0,9,0,"Suspected Jie bandits from Uganda attacked the Turkana community in Kanaro area, Loreng, Turkana West sub-county injuring 1 local. 9 fatalities from Jie community reported. Unconfirmed number of cattle stolen.",,0,0,3.3122477,35.5657862,10,KE
1/10/2022 0:00,South Rift,Baringo,"SUSPECTED BANDIT ATTACK AT KESUMET, BARINGO COUNTY",Armed Conflicts,"SUSPECTED BANDIT ATTACK AT KESUMET, BARINGO COUNTY",Kenya,0,0,0,0,1,0,Suspected bandit attacks was reported in Baringo County. It occurred at around 1930hrs after bandits from Pokot community raided Kesumet village. Approximately 250 families were displaced to nearby Boruyo & Bartabwa villages in fear of retaliatory attacks. 1 fatality was reported.,,250,0,0.8657436,35.8607115,1,KE
1/10/2022 0:00,North Rift,Elgeyo-Marakwet,"SUSPECTED BANDIT ATTACK, MURKUTWA, ELGEIYO MARAKWE",Armed Conflicts,"SUSPECTED BANDIT ATTACK, MURKUTWA, ELGEIYO MARAKWE",Kenya,0,1,0,0,1,0,"Suspected Pokot bandits attacked Murkutwa Village, Elgeiyo Marakwet County yesterday. 1 casualty was evacuated to Chesogon Mission Hospital by well-wishers. 1 fatality was taken to Chesogon Funeral Parlor. Tension still high. Security personnel deployed. KRCS Elgeiyo Marakwet are on standby.

",,0,0,1.1178915,35.6642155,2,KE
1/10/2022 0:00,Upper Eastern,Samburu,ARMED ATTACK AT BADASA & JIRIPE AREAS IN MARASABIT,Armed Conflicts,BADASA & JIRIPE AREAS IN MARASABIT,Kenya,0,0,0,0,2,0,Unknown assailants reportedly attacked & killed a total of 4 people from Badasa (1) & Jirime (1) Areas of Marsabit County on Saturday. The latest attack happened last night at Al Hidaya village where 2 fatalities were reported. Tension is high in Marsabit Town as there are fears of retaliatory attacks. RCATs Marsabit is on standby and closely monitoring the situation,,0,0,2.2016317,38.1265916,2,KE
1/10/2022 0:00,South Rift,Baringo," BANDIT ATTACK IN KAPTURO VILLAGE, BARINGO COUNTY",Armed Conflicts,"BANDIT ATTACK IN KAPTURO VILLAGE, BARINGO COUNTY",Kenya,1,0,0,0,0,0,"Unknown bandits raided Kapturo village and walked away with unknown number of livestocks. Approximately 80 families were displaced to nearby Kakomole village in fear of retaliatory attacks. 1 casualty was assisted by the villagers. Tension still high in

the boundary between Baringo North & Tiaty West sub county. Security personnel deployed. KRCS Baringo on standby.

",,80,0,0.9126142,35.8389026,1,KE
1/12/2022 0:00,South Rift,Baringo,"SUSPECTED BANDIT ATTACK IN KAGIR, BARINGO",Armed Conflicts,"KAGIR PRIMARY, BARINGO COUNTY",Kenya,0,0,0,0,0,0,Suspected bandits ambushed & raided Kagir village where they stole 242 goats for 3 families. No casualties reported. Due to fears and tension Kagir pry school didn't open today. This is boundary between Tiaty West & Baringo North Sub counties.,,0,0,0.8,35.95,0,KE
1/14/2022 0:00,North Eastern,Mandera,SUSPECTED BANDIT ATTACK IN MANDERA EAST,Armed Conflicts," MANDERA EAST, MANDERA COUNTY",Kenya,0,4,0,0,0,0,A BANDIT ATTACK WAS REPORTED IN MANDERA WESTS SUBCOUNTY WHERE THERE WERE 4 CASUALTIES INVOLVED. THEY WERE TAKEN TO AKABA REFERRAL HOSPITAL. TENSION & FEAR HAVE BEEN REPORTED AMONGST COMMUNITY MEMBERS,,0,0,3.9356389,41.8551162,4,KE
1/15/2022 0:00,North Rift,Elgeyo-Marakwet,"SUSPECTED BANDIT ATTACK AT TOT CENTRE, ELGEIYO",Armed Conflicts,"TOT CENTRE, ELGEIYO MARAKWET",Kenya,0,0,0,0,1,0,60-year-old man was shot dead by unknown bandits who made away with more than 200 goats at Tot Centre in Elgeyo Marakwet. Bandits headed to Tiaty in Baringo County. Body was taken to Tot Sub County mortuary by police in the area. Tension in the area remains high,,0,0,0.6708623,35.5121019,1,KE
1/15/2022 0:00,North Rift,Elgeyo-Marakwet,"SUSPECTED BANDIT ATTACK AT TOT CENTRE, ELGEIYO",Armed Conflicts,"TOT CENTRE, ELGEIYO MARAKWET",Kenya,0,0,0,0,1,0,60-year-old man was shot dead by unknown bandits who made away with more than 200 goats at Tot Centre in Elgeyo Marakwet. Bandits headed to Tiaty in Baringo County. Body was taken to Tot Sub County mortuary by police in the area. Tension in the area remains high,,0,0,0.6708623,35.5121019,1,KE
1/20/2022 0:00,South Rift,Baringo,"ARMED ATTACK AT ROKUT, BARINGO SOUTH",Armed Conflicts,"ARMED ATTACK AT ROKUT, BARINGO SOUTH",Kenya,0,1,0,0,0,0,"An armed attack between the Inchamus & Pokot communities at Rokut, Baringo South. 100 cattle were taken away by the Inchamus. 1 Pokot was injured and taken to Marigat Sub County Hospital. Tension is high in case of retaliatory attacks from either communities",,0,0,0.8554988,36.0893406,1,KE
1/20/2022 0:00,South Rift,Baringo,"ARMED ATTACK AT SAIMOSOI WARD, BARINGO COUNTY",Armed Conflicts,ARMED ATTACK AT KAGIR& KOSILE IN BARINGO COUNTY,Kenya,0,0,0,0,0,0,"Armed attack was reported from Baringo-  a Raiding attack at Baringo North at Saimosoi Ward, Yatia Location in Kagir & Kosile Villages. An unknown number of goats was taken away and no casualties reported",,0,0,0.800236011,35.94992489,0,KE
1/26/2022 0:00,North Rift,Elgeyo-Marakwet,"AN ARMED ATTACK IN KOMBASES AREA, ELEGEYO MARAKWET",Armed Conflicts,Kombases Area Elegeiyo Marakwet,Kenya,0,0,0,0,1,0,"Unknown assailants reportedly raided Kombases area in Elgeiyo Marakwet killing one person and drove away unconfirmed number of livestock today at around 1005 Hrs. KRCS Marakwet on standby. Police deployed.

",,0,0,1.0498237,35.4781926,1,KE
1/26/2022 0:00,Coast,Tana River,AN ARMED ATTACK IN TANA RIVER COUNTY,Armed Conflicts,"Few kilometers to Gamba Police Station, TANA RIVER",Kenya,0,6,0,0,0,0,"At 1910 Hrs, unknown assailants reportedly attacked a vehicle at Nyangoro area; few kilometers to Gamba Police Station, Tana River County. Onboard were judiciary officers on their way to Garsen from Kipini. Six casualties who sustained gunshot injuries were evacuated to Garsen Private Hospital by E-plus with no fatalities reported. Tension is high in the area. KRCS Tana River is on standby for any emergency response. Police deployed.

",,0,0,-0.4739844,39.5994877,6,KE
1/26/2022 0:00,Coast,Tana River,AN ARMED ATTACK IN TANA RIVER COUNTY,Armed Conflicts,"Few kilometers to Gamba Police Station, TANA RIVER",Kenya,0,6,0,0,0,0,"At 1910 Hrs, unknown assailants reportedly attacked a vehicle at Nyangoro area; few kilometers to Gamba Police Station, Tana River County. Onboard were judiciary officers on their way to Garsen from Kipini. Six casualties who sustained gunshot injuries were evacuated to Garsen Private Hospital by E-plus with no fatalities reported. Tension is high in the area. KRCS Tana River is on standby for any emergency response. Police deployed.

",,0,0,-0.4739844,39.5994877,6,KE
