DATE_TIME,REGION,COUNTY,SCENE,latitude,longitude,Type of attack,Gender,type by number
3/5/2020,Nairobi,Nairobi,ROYSAMBU AREA,-1.2184586,36.8869064,malware,female,2
12/26/2020,Lower Eastern,Nairobi,GENERAL MOTORS,-0.023559,37.906193,malware,female,2
7/18/2020,Lower Eastern,Kajiado,KAJIADO,-1.8420731,36.7918599,malware,female,2
10/25/2021,Central,Kirinyaga,Mwea,-0.6897364,37.3399768,malware,female,2
1/23/2020,North Rift,Uasin Gishu,TURBO BRIDGE,-0.023559,37.906193,malware,female,2
1/25/2020,Lower Eastern,Makueni,KIBWEZI,-2.4105236,37.967847,malware,female,2
2/21/2021,Coast,Mombasa,NYALI,-4.0507256,39.6967843,malware,female,2
10/24/2020,Nairobi,Nairobi,NAIROBI,-1.2920659,36.8219462,malware,female,2
3/26/2020,Nairobi,Nairobi,MOMBASA ROAD,-1.3657592,36.9122536,malware,female,2
9/17/2021,Lower Eastern,Nairobi,NGONG ROAD,-1.3352547,36.6723428,malware,female,2
2/3/2020,Nairobi,Nairobi,SOUTH C,-1.3222736,36.8288933,malware,female,2
2/16/2020,Central,Kiambu,MARURUI MARKET,-1.2052859,36.862699,malware,male,2
6/21/2021,West Kenya,Kisumu,KISUMU,-0.0917016,34.7679568,malware,male,2
10/28/2020,Central,Kiambu,KIAMBU,-1.1748105,36.8304102,malware,male,2
3/4/2020,Lower Eastern,Machakos,MATUU TOWN,-1.1407002,37.5481236,malware,male,2
8/15/2021,Nairobi,Nairobi,IMARA DAIMA,-1.328436,36.8806499,malware,male,2
9/16/2021,North Rift,West Pokot,KOPOCH AREA,-0.023559,37.906193,malware,male,2
5/31/2020,Nairobi,Nairobi,WILSON AIRPORT,-1.319185,36.817648,malware,male,2
11/24/2020,Lower Eastern,Nairobi,ALONG EASTERN BYPASS,-1.2174384,36.9905565,malware,male,2
4/3/2020,Nairobi,Nairobi,JOGOO ROAD,-1.2976451,36.8711364,malware,male,2
8/9/2020,North Rift,Nandi,MOGOIWET AREA,-0.023559,37.906193,malware,male,2
7/22/2021,Coast,Tana River,TANA RIVER,-1.275207713,39.05342609,malware,male,2
11/7/2020,Central,Kiambu,NANASI GARAGE,-0.023559,37.906193,malware,male,2
2/1/2021,Nairobi,Nairobi,NORTH AIRPORT,-1.3217247,36.9034926,malware,male,2
5/16/2021,Nairobi,Nairobi,VIWANDANI AREA,-1.3112846,36.8741313,malware,male,2
1/29/2020,Nairobi,Nairobi,MIREMA ROYSAMBU,-1.2111296,36.8874556,malware,male,2
3/12/2021,Coast,Tana River,TANA RIVER,-1.275207713,39.05342609,malware,male,2
8/29/2020,Central,Embu,EMBU UNIVERSITY GATE,-0.5156165,37.4560299,malware,male,2
4/5/2020,Nairobi,Nairobi,BETWEEN MATHARE AND UTALII COLLEGE,-1.2582343,36.8541126,malware,male,2
2/8/2020,Coast,Mombasa,"CINEMAX, NYALI",-4.0486341,39.6853617,malware,male,2
1/25/2021,Central,Kiambu,THIKA ROAD,-1.2134454,36.8997048,malware,male,2
9/9/2020,Lower Eastern,Machakos,NEAR KONZA,-1.7775816,37.1097748,malware,male,2
3/16/2021,South Rift,Bomet,CHEBULU AREA,-0.023559,37.906193,malware,male,2
1/12/2021,North Rift,Uasin Gishu,TIMBOROA,0.0854953,35.5302127,malware,male,2
1/20/2022,Lower Eastern,Nairobi,"CHOKAA, KAGUNDO ROAD, NAIROBI COUNTY",-1.2498762,36.9511396,malware,male,2
6/1/2020,Lower Eastern,Nairobi,mombasa road,-2.7316802,38.2171862,malware,male,2
7/18/2021,South Rift,,MAIMAHIU,-0.9820293,36.5864447,malware,male,2
3/27/2020,Central,Meru,KENOL-MAKUTANO ROAD,-0.023559,37.906193,malware,male,2
2/9/2022,South Rift,Bomet,Kaplong - Narok - Maai Road,-1.0802509,35.8068469,malware,male,2
2/2/2020,Nairobi,Nairobi,NEAR NEXTGEN,-1.2920659,36.8219462,malware,male,2
5/6/2021,West Kenya,Kisumu,PAP ONDITI,-0.3130753,34.9368801,malware,male,2
4/5/2020,Nairobi,Nairobi,GENERAL MOTORS,-1.329676,36.870983,malware,male,2
3/13/2021,Lower Eastern,Machakos,KATANGI,-1.4092763,37.6892062,malware,male,2
2/11/2020,Nairobi,Nairobi,NEAR NJIRU AREA,-1.2504554,36.9270856,malware,male,2
7/24/2020,West Kenya,Kisumu,KISUMU,-0.0917016,34.7679568,malware,male,2
1/27/2020,Central,Kirinyaga,KARIA AREA,-0.4303672,37.3793229,malware,male,2
10/14/2021,Lower Eastern,Kitui,Zombe Area along Kitui-Kibwezi Highway,-1.3750813,37.9952144,malware,male,2
1/21/2020,Nairobi,Nairobi,VISION PLAZA,-1.3268955,36.8526944,malware,male,2
3/2/2020,Lower Eastern,Kitui,MASII AREA,-1.4604752,37.4387894,malware,male,2
12/29/2020,West Kenya,Kisii,KISII-NYAMIRA HIGHWAY,-0.4480796,34.888766,malware,male,2
1/29/2020,Nairobi,Nairobi,TAJ MALL,-1.3244587,36.8994498,malware,male,2
5/15/2021,Lower Eastern,Makueni,KIBWEZI AREA,-2.4105236,37.967847,spam,male,3
3/14/2020,Nairobi,Nairobi,BELLEVUE,-1.3196468,36.8379736,spam,male,3
9/14/2020,North Rift,Narok,ALONG NAROK-MAIMAHIU ROAD,-1.0994731,36.2716257,spam,male,3
9/26/2020,West Kenya,Kisumu,AWASI-KISUMU ROAD,-0.0833965,34.7504053,spam,male,3
12/19/2020,Lower Eastern,Machakos,GATE WAY MALL,-0.023559,37.906193,spam,male,3
12/18/2021,Central,Murang’a,KAMBITI,-0.8201297,37.2222912,spam,male,3
3/18/2021,Central,Meru,SUBUIGA AREA,0.0514721,37.6456042,spam,male,3
1/5/2021,Coast,Taita Taveta,MOMBASA ROAD,-2.7316802,38.2171862,spam,male,3
10/28/2020,Nairobi,Nairobi,KAPSITET,-1.3206769,36.8705986,spam,male,3
10/25/2020,Lower Eastern,Nairobi,NORTHERN BYPASS,-0.023559,37.906193,spam,male,3
1/3/2020,Nairobi,Nairobi,NGUMO AREA,-1.3086652,36.8001266,spam,male,3
7/4/2021,Nairobi,Nairobi,NEAR HIGHRISE,-1.3154469,36.8014728,spam,male,3
2/3/2020,Nairobi,Nairobi,SOUTH C,-1.3222736,36.8288933,spam,male,3
1/5/2021,South Rift,Bomet,KAPKWEN CHEPKOSA,-0.9545757,35.253304,spam,male,3
1/28/2020,Nairobi,Nairobi,JAMES GICHURU,-1.2765292,36.7713079,spam,male,3
2/7/2020,Nairobi,Nairobi,ALONG WAIYAKI WAY,-1.2639058,36.7586031,spam,male,3
7/20/2020,Lower Eastern,Nairobi,LIGI NDOGO,-0.023559,37.906193,spam,male,3
7/15/2021,Central,Kiambu,NEAR GITHURAI,-1.2064151,36.913794,spam,male,3
6/6/2021,North Rift,Uasin Gishu,KAHOYA AREA,0.5380653,35.2459545,spam,male,3
2/3/2022,South Rift,Nakuru," LARI AREA, MAI- MAHIU, NAKURU",-0.9820293,36.5864447,spam,male,3
4/12/2020,Central,Murang’a,KENOL-MAKUTANO JUNCTION,-0.7605463,37.2784835,spam,male,3
5/24/2021,South Rift,Nakuru,NAKURU,-0.3030988,36.080026,spam,male,3
2/4/2021,North Eastern,Garissa,GARISSA,-0.4532293,39.6460988,spam,male,3
7/12/2020,Nairobi,Nairobi,TRAN SAMEER,-1.2920659,36.8219462,spam,male,3
1/13/2020,West Kenya,Kisumu,KIBOS ROAD,-0.0759909,34.7949401,spam,male,3
1/18/2022,South Rift,Bomet,"CHEPKOSA, BOMET COUNTY",-0.9545757,35.253304,spam,male,3
2/20/2020,Central,Meru,NKINYANGA HILL,0.3334121,37.7981498,spam,male,3
9/27/2021,Lower Eastern,Kajiado,KOROBOI AREA,-0.023559,37.906193,spam,male,3
8/20/2021,Lower Eastern,Machakos,MOMBASA ROAD,-2.7316802,38.2171862,spam,male,3
10/9/2020,Lower Eastern,Machakos,MAKUTANO,-0.7605463,37.2784835,spam,male,3
8/19/2020,Nairobi,Nairobi,MAKABURINI,-1.2920659,36.8219462,spam,male,3
3/12/2021,Central,Kirinyaga,KIRINYAGA,-0.6590565,37.3827234,spam,male,3
1/30/2020,Nairobi,Nairobi,KABANAS,-1.3358527,36.8932217,spam,male,3
8/16/2021,Central,Tharaka-Nithi,KIANJERU,-0.3380975,37.6128773,spam,male,3
11/15/2021,South Rift,Narok,NEAR MATAURO,-0.023559,37.906193,spam,male,3
1/1/2020,Nairobi,Nairobi,RIKANA JOGOO ROAD,-1.2940045,36.8514283,spam,male,3
3/1/2020,Nairobi,Nairobi,MATHARI HOSPITAL,-1.2608177,36.8465546,spam,male,3
6/7/2020,Nairobi,Nairobi,HILTON GARDEN INN-SYOKIMAU,-1.3540672,36.9071502,spam,male,3
3/16/2020,Coast,Kilifi,KILIFI SOUTH,-3.5106508,39.9093269,spam,male,3
4/14/2020,Nairobi,Nairobi,JUJA ROAD,-1.2675536,36.8435361,spam,male,3
5/3/2021,Lower Eastern,Nairobi,CBD NAIROBI,-1.283353,36.8235374,spam,male,3
1/28/2021,Upper Eastern,Isiolo,PAST ARMY BASE,-0.023559,37.906193,spam,male,3
1/31/2020,Central,Laikipia,NYAHURURU,0.0351644,36.3642919,spam,male,3
6/24/2020,Nairobi,Nairobi,NAIROBI,-1.2920659,36.8219462,spam,male,3
2/10/2020,Lower Eastern,Kajiado,ENKARE CLUB,-1.49315,36.955124,spam,male,3
11/11/2020,Lower Eastern,Nairobi,GLOBE CINEMA FLYOVER,-0.023559,37.906193,spam,male,3
1/30/2021,Lower Eastern,Nairobi,NJIRU,-1.2504554,36.9270856,spam,male,3
1/8/2021,South Rift,Nakuru,WIEGH BRIDGE,-0.023559,37.906193,spam,male,3
5/2/2021,West Kenya,Kisumu,KISUMU,-0.0917016,34.7679568,spam,male,3
5/14/2020,Nairobi,Nairobi,NAIROBI,-1.2920659,36.8219462,spam,male,3
8/26/2021,South Rift,Nakuru,GREENSTEADS,-0.023559,37.906193,spam,female,3
5/9/2021,South Rift,Bomet,MOSOP AREA,-0.023559,37.906193,spam,female,3
12/11/2021,Nairobi,Nairobi,ALONG THIKA ROAD,-1.2163932,36.8949246,spam,female,3
2/7/2021,Nairobi,Nairobi,FEDHA STAGE,-1.3136275,36.8955563,spam,female,3
3/27/2020,Lower Eastern,Kajiado,NAMANGA ROAD,-2.5520935,36.7838976,spam,female,3
9/12/2020,Lower Eastern,Nairobi,NORTH AIRPORT ROAD,-1.3217247,36.9034926,spam,female,3
9/13/2020,Lower Eastern,Nairobi,ALONG OUTER RING ROAD,-0.023559,37.906193,spam,female,3
3/27/2021,South Rift,Bomet,KORARA,-0.023559,37.906193,spam,female,3
6/21/2021,West Kenya,Kisumu,ALONG AHERO,-0.1744386,34.9203383,spam,female,3
5/11/2021,Nairobi,Nairobi,ALONG WAIYAKI  WAY,-1.2639058,36.7586031,spam,female,3
4/8/2021,West Kenya,Kisumu,AWASI-KISUMU ROAD,-0.0833965,34.7504053,spam,female,3
9/2/2021,South Rift,Kericho,JOUBERT AREA,-0.023559,37.906193,spam,female,3
7/10/2020,Lower Eastern,Machakos,KINGAATUANI,-0.023559,37.906193,spam,female,3
2/21/2020,Nairobi,Nairobi,NGARA,-1.2781236,36.8304167,spam,female,3
2/2/2020,Central,Kirinyaga,RIVER WEMUMU,-0.023559,37.906193,spam,female,3
5/28/2021,Lower Eastern,Makueni,SALAMA,-0.023559,37.906193,spam,female,3
3/6/2020,Nairobi,Nairobi,THIKA ROAD,-1.2163932,36.8949246,spam,female,3
9/29/2020,Central,Meru,BUURI AREA,0.1113377,37.3934061,spam,female,3
2/22/2020,Nairobi,Nairobi,UHURU GARDENS,-1.3218944,36.7940684,spam,female,3
1/25/2022,Coast,Mombasa,Along Malindi - Mombasa highway,-3.9920068,39.7328574,spam,female,3
6/2/2020,West Kenya,Kisumu,Kisian,-0.0748716,34.6662951,spam,female,3
4/16/2020,South Rift,Laikipia,OL KALOU- NYAHURURU,0.0340538,36.3643506,spam,female,3
5/9/2021,South Rift,Bomet,MOSOP,0.4202993,35.5110513,spam,female,3
4/14/2021,South Rift,Bomet,CHEBOLE MARKET,-0.7501829,35.21416,spam,female,3
11/14/2021,Coast,Lamu,NEAR MPEKETONI,-2.3904853,40.6968426,spam,female,3
9/6/2020,Coast,Mombasa,SAMORAI MOTORS,-0.023559,37.906193,spam,female,3
1/10/2021,Lower Eastern,Makueni,MOMBASA-NAIROBI HIGHWAY,-1.2920659,36.8219462,spam,female,3
2/26/2020,Central,Kiambu,ALONG MANGU,-0.023559,37.906193,spam,female,3
9/1/2021,West Kenya,Kisumu,OBOCH AREA,-0.023559,37.906193,spam,female,3
5/15/2021,Central,Kiambu,NEAR THIKA FLYOVER,-1.0387569,37.0833753,spam,female,3
11/16/2020,Lower Eastern,Machakos,MACHAKOS-MASII HOGHWAY,-1.4604752,37.4387894,spam,female,3
4/19/2020,Nairobi,Nairobi,T-MALL,-1.312639,36.8167699,spam,female,3
2/20/2021,Nairobi,Nairobi,SOUTHERN BYPASS,-1.3106276,36.7291895,spam,female,3
4/10/2020,Nairobi,Nairobi,GENERAL MOTORS,-1.329676,36.870983,spam,female,3
3/29/2021,South Rift,Bomet,SANCHANGWAN AREA,-0.4529411,35.6929013,spam,female,3
2/10/2020,Central,Murang’a,EMBASSY VILLAGE,-0.023559,37.906193,spam,female,3
10/19/2020,Nairobi,Nairobi,KAMUKUNJI AREA,-1.2847801,36.8337743,spam,female,3
1/31/2021,Central,Kiambu,KAHAWA WENDANI FOOT BRIDGE,-1.183333,36.9166669,spam,female,3
1/9/2022,South Rift,Nakuru,"RTA AT GILGIL WEIGHBRIDGE, NAKURU COUNTY",-0.5237101,36.326783,spam,female,3
5/23/2020,Nairobi,Nairobi,DTB OFFICES,-1.2920659,36.8219462,spam,female,3
9/13/2020,Lower Eastern,Nairobi,KANGEMI,-1.2711928,36.7394386,spam,female,3
3/12/2021,Nairobi,Nairobi,OUTER-RING,-1.2667425,36.8798984,spam,female,3
5/18/2020,Nairobi,Nairobi,DONHOLM,-1.2939161,36.8971181,spam,female,3
3/6/2021,Nairobi,Nairobi,KOMAROCK,-1.2684944,36.9084173,spam,female,3
6/16/2020,North Rift,Bungoma,WEBUYE-KANDUNYI ROAD,0.5992059,34.779603,spam,female,3
2/18/2021,Upper Eastern,Marsabit,MAIKONA,2.936094,37.6306782,spam,female,3
12/7/2020,Central,Kirinyaga,ALONG EMBU-MAKUTANO ROAD,-0.4019537,37.5808556,spam,female,3
1/13/2020,Nairobi,Nairobi,GARDEN CITY,-1.2324833,36.8787799,spam,female,3
2/12/2020,Central,Kiambu,NEAR LIMURU,-1.1069305,36.6431267,spam,female,3
5/20/2020,Nairobi,Nairobi,NAIROBI,-1.2920659,36.8219462,spam,female,3
8/4/2020,Central,Murang’a,KENOL,-1.3690902,37.2256372,spam,female,3
12/7/2021,Coast,Lamu,MPEKETONI,-2.3904853,40.6968426,spam,female,3
10/11/2021,Lower Eastern,Makueni,"Mbooni east, Makueni County.",-1.6706498,37.4614806,spam,female,3
12/22/2020,Lower Eastern,Nairobi,Vincentian Retreat Centre footbridge,-1.0559595,37.0564432,spam,female,3
1/24/2020,Lower Eastern,Machakos,MTO WA MAWE,-2.8641667,40.1713889,spam,female,3
1/5/2020,Nairobi,Nairobi,IMARA DAIMA,-1.328436,36.8806499,spam,female,3
10/12/2020,North Rift,Bungoma,MAYANJA,-0.023559,37.906193,spam,female,3
4/8/2020,Central,Kirinyaga,MAKUTANO-EMBU ROAD,-0.7605463,37.2784835,spam,female,3
2/17/2020,Central,Kiambu,NDARUGO AREA,-1.0931865,37.0321327,spam,female,3
4/5/2021,Lower Eastern,Nairobi,NORTHERN BYPASS,-0.023559,37.906193,spam,female,3
3/7/2020,Nairobi,Nairobi,PANARI,-1.2920659,36.8219462,spam,female,3
1/9/2021,Central,,THIKA ROAD,-1.2134454,36.8997048,spam,female,3
1/2/2020,Nairobi,Nairobi,CABANAS,-1.3358527,36.8932217,spam,female,3
7/14/2020,Nairobi,Nairobi,MUTINDWA,-1.2856237,36.882274,spam,female,3
7/7/2021,Nairobi,Nairobi,NEAR BARAKA,-1.2920659,36.8219462,spam,female,3
11/14/2020,South Rift,Nakuru,NEKURU-ELDORET HIGHWAY,-0.3030988,36.080026,spam,female,3
11/4/2020,Nairobi,Nairobi,GITHURAI EXIT,-1.2064151,36.913794,spam,female,3
8/21/2021,West Kenya,Kakamega,NZOIA BRIDGE,-0.023559,37.906193,spam,female,3
4/5/2020,Lower Eastern,Kitui,NZAMBENI AREA,-0.023559,37.906193,spam,female,3
4/7/2021,West Kenya,Kisumu,NYAMASARIA,-0.116058,34.7837456,spam,female,3
1/20/2022,Coast,Mombasa,"ANUARALLY, BAMBURI, MOMBASA COUNTY",-4.0043208,39.7153199,spam,female,3
10/28/2020,Nairobi,Nairobi,KU,-1.181056,36.9272342,spam,female,3
12/20/2021,South Rift,Nyandarua,NYANDARUA,-0.1803855,36.5229641,spam,female,3
5/11/2020,Nairobi,Nairobi,UTHIRU,-1.2744208,36.7027622,spam,female,3
12/30/2021,Lower Eastern,Makueni,"KIBOKO, MAKUENI COUNTY.",-2.2282114,37.7662816,spam,female,3
10/31/2020,North Rift,Uasin Gishu,TIMBOROA HIGHWAY,0.0854953,35.5302127,spam,female,3
12/23/2020,North Rift,Trans Nzoia,"Village inn, Kitale",1.019089,35.0023048,spam,female,3
8/16/2021,South Rift,Bomet,KIPTENDEN VILLAGE,-0.023559,37.906193,spam,female,3
8/9/2020,Nairobi,Nairobi,KWARE STAGE,-1.3968937,36.7497879,spam,female,3
1/22/2022,North Eastern,Mandera,Nirga Fiijis Area along Lafey Alungu road MANDERA,3.1536609,41.1854057,spam,female,3
8/21/2021,Coast,Mombasa,MOMBASA,-4.0434771,39.6682065,spam,female,3
6/30/2021,Lower Eastern,,KAHAWA,-1.183333,36.9166669,spam,female,3
10/31/2021,South Rift,Nakuru,PIPELINE AREA,-0.023559,37.906193,spam,female,3
5/14/2021,North Rift,West Pokot,SAMOR AREA,-0.023559,37.906193,spam,female,3
3/7/2021,South Rift,Bomet,KAPKWEN MARKET,-0.7868994,35.2995192,spam,female,3
1/31/2021,North Rift,Trans Nzoia,KITALE-WEBUYE HIGHWAY,0.5992059,34.779603,spam,female,3
1/5/2022,Central,Kiambu,LIMURU ALONG NAIROBI-NAKURU HIGHWAY,-0.224033,35.8855953,spam,female,3
12/9/2020,Lower Eastern,Nairobi,IMARA DAIMA ALONG MOMBASA ROAD,-1.34014,36.8965345,spam,female,3
7/25/2020,Nairobi,Nairobi,MAKADARA,-1.2952979,36.8721139,spam,female,3
6/22/2021,West Kenya,Homa Bay,SARE AREA,-0.023559,37.906193,spam,female,3
7/14/2021,Central,Kiambu,NGARARIA,-0.9390609,37.021246,spam,female,3
2/15/2021,West Kenya,Kakamega,LUBAO,-0.023559,37.906193,spam,female,3
5/1/2021,Lower Eastern,Makueni,MASIMBA,-2.1878091,37.5321341,spam,female,3
8/18/2020,South Rift,Kericho,NEAR KERICHO TOWN,-0.3688967,35.286286,spam,female,3
1/28/2022,South Rift,Bomet,Narok Mulot Highway Kipturgut area,-0.9483978,35.4453207,spam,female,3
8/26/2020,North Rift,Bungoma,KABURENGU,0.5775237,34.8044861,spam,female,3
2/21/2021,Lower Eastern,Makueni,KINGATUANI AREA,-0.023559,37.906193,spam,female,3
3/6/2021,South Rift,Narok,ALONG MAU NJORO ROAD,-0.3083457,35.9857203,spam,female,3
1/14/2022,Lower Eastern,Kitui,KATANGINI,-1.7465642,37.7224388,spam,female,3
5/10/2020,Nairobi,Nairobi,NEAR CARNIVORE,-1.328683,36.801544,spam,female,3
6/30/2020,South Rift,Nakuru,TIMBOROA,0.0854953,35.5302127,spam,female,3
6/30/2021,Lower Eastern,Nairobi,KANGONDO RD,-1.2779538,37.1151942,spam,female,3
2/14/2020,Nairobi,Nairobi,"GM, MOMBASA ROAD0",-1.3657592,36.9122536,spam,female,3
4/1/2020,Central,Kiambu,RUIRU BY-PASS,-1.2174384,36.9905565,spam,female,3
7/25/2021,Lower Eastern,Nairobi,Old airport road,-0.023559,37.906193,spam,female,3
10/10/2020,Lower Eastern,Machakos,CHETHIVO TOWN,-0.023559,37.906193,spam,female,3
11/3/2020,Nairobi,Nairobi,DONHOLM,-1.2939161,36.8971181,spam,female,3
2/11/2020,Nairobi,Nairobi,ROYSAMBU,-1.2184586,36.8869064,spam,female,3
10/19/2020,Coast,Mombasa,KIBARANI AREA,-4.031532,39.6473004,spam,female,3
1/16/2022,Lower Eastern,Nairobi,"NORTHFOOT BRIDGE, KARIOBANGI, NAIROBI",-1.240591,36.88044,spam,female,3
3/29/2020,South Rift,Nakuru,SACHANGWAN,-0.4529411,35.6929013,spam,female,3
6/10/2020,Central,Kiambu,KINOO,-1.2526258,36.6930253,spam,female,3
1/29/2021,Lower Eastern,Nairobi,BUNYALA ROAD,-1.2991261,36.8266671,spam,female,3
4/18/2021,South Rift,Bomet,OLBOBO JUNCTION,-0.023559,37.906193,spam,female,3
1/28/2021,South Rift,Bomet,Bomet-Mulot high wa,-0.8015009,35.3027226,spam,female,3
3/12/2020,South Rift,Nakuru,MIGAA AREA,-1.1310559,36.8445848,spam,female,3
4/2/2021,West Kenya,Kakamega,KAKAMEGA,0.307894,34.7740793,spam,female,3
12/31/2020,West Kenya,Vihiga,KABATIA,-0.023559,37.906193,spam,female,3
7/5/2021,Nairobi,Nairobi,JOGOO ROAD,-1.2976451,36.8711364,spam,female,3
8/13/2020,Nairobi,Nairobi,EMBAKASI,-1.3237858,36.8999616,spam,female,3
7/20/2020,South Rift,Nakuru,NAKURU,-0.3030988,36.080026,spam,female,3
6/9/2021,Upper Eastern,Marsabit,HULA HULA,-0.023559,37.906193,spam,female,3
12/31/2020,Lower Eastern,Kajiado,KAJIADO-MASHURU ROAD,-2.039246,37.1231788,spam,female,3
5/31/2021,Central,Kiambu,BANANA,-0.023559,37.906193,spam,female,3
1/7/2020,Nairobi,Nairobi,BELLEVUE,-1.3196468,36.8379736,spam,female,3
2/28/2021,Nairobi,Nairobi,LUNGA LUNGA,-1.3074645,36.8724596,spam,female,3
9/13/2020,Lower Eastern,Makueni,BETWEEN MAVIA MEU AND KOLA/KIVANI MARKET WOTE,-1.7226939,37.3751621,spam,female,3
5/10/2020,Nairobi,Nairobi,ROYSAMBU,-1.2184586,36.8869064,spam,female,3
5/27/2020,Nairobi,Nairobi,NEAR WINDSOR GOLF CLUB,-1.209996,36.851209,spam,female,3
7/31/2020,Nairobi,Nairobi,NAIROBI,-1.2920659,36.8219462,spam,female,3
7/17/2020,Nairobi,Nairobi,KCA AREA,-1.2534465,36.8594527,spam,female,3
10/30/2020,Central,Kiambu,SUSWA,-1.1761411,36.3488674,spam,female,3
12/25/2021,Nairobi,Nairobi,NAIROBI,-1.2920659,36.8219462,spam,female,3
6/17/2020,Central,Kiambu,NEAR DCI HEAD QUARTERS,-1.2497875,36.8483022,spam,female,3
1/29/2020,South Rift,Nakuru,MIGAA AREA,-1.1310559,36.8445848,spam,female,3
5/19/2020,Central,Kiambu,"KIHUNGURO,",-0.023559,37.906193,spam,female,3
11/17/2020,Coast,Taita Taveta,BETWEEN TARU AND SAMBURU,-3.778638,39.2789,spam,female,3
10/25/2020,Coast,Mombasa,NEAR KRA,-0.023559,37.906193,spam,female,3
12/23/2020,Central,Kiambu,UHURU STREET OFF THIKA ROAD,-1.0360054,37.075461,spam,female,3
8/7/2020,Nairobi,Nairobi,DAME PLACE,-1.1813158,36.8891099,spam,female,3
8/15/2020,Nairobi,Nairobi,NEAR LANGATA,-1.3640944,36.7476257,spam,female,3
4/4/2021,South Rift,Bomet,KAMUREITO,-0.742877,35.1870231,spam,female,3
5/27/2020,Central,Kiambu,NGOINGWA MURRAM ROAD,-1.0415222,37.0413757,spam,female,3
5/27/2020,Nairobi,Nairobi,KAHAWA BARRACKS,-1.1977334,36.9217324,spam,female,3
2/12/2021,South Rift,Nakuru,ST. MARY,-0.023559,37.906193,spam,female,3
2/12/2021,South Rift,Nakuru,DUKA MOJA,-1.0938841,35.8694245,spam,female,3
5/19/2021,West Kenya,Bungoma,BUNGOMA,0.5695252,34.5583766,spam,female,3
1/1/2020,Central,Kiambu,MAKONGENI,-1.0569538,37.1070937,spam,female,3
8/23/2020,Central,Kiambu,GATITU AREA,-0.9991638,36.8277189,spam,female,3
5/18/2020,Nairobi,Nairobi,NAIROBI,-1.2920659,36.8219462,spam,female,3
3/21/2021,Nairobi,Nairobi,DONHOLM,-1.2939161,36.8971181,spam,female,3
6/7/2020,Lower Eastern,Nairobi,Nyamagundo,-0.023559,37.906193,spam,female,3
10/26/2020,South Rift,Nakuru,MAI MAHIU,-0.9820293,36.5864447,spam,female,3
1/26/2020,Nairobi,Nairobi,GM,-1.329676,36.870983,spam,female,3
3/28/2020,Nairobi,Nairobi,JOGOO ROAD,-1.2976451,36.8711364,spam,female,3
5/27/2020,Nairobi,Nairobi,KANGUDO,-1.2795133,36.7920129,spam,female,3
11/12/2020,Lower Eastern,Nairobi,GARDEN CITY,-0.023559,37.906193,spam,female,3
7/29/2021,Lower Eastern,Machakos,MURUTI,-0.023559,37.906193,spam,female,3
3/2/2021,North Rift,Bungoma,KABUCHAI AREA,-0.023559,37.906193,spam,female,3
12/18/2021,Nairobi,Nairobi,SOUTH BYPASS,-1.3179916,36.7783736,spam,female,3
2/22/2020,Nairobi,Nairobi,NEAR KIBERA,-1.3114845,36.7879475,spam,female,3
5/25/2020,Coast,Mombasa,NEAR JOCHAM,-0.023559,37.906193,spam,female,3
9/6/2021,Coast,Kwale,"matuga ,kwale",-4.1716697,39.5588473,spam,female,3
6/10/2021,Lower Eastern,Kitui,NGANGANI,-1.4771387,38.0578556,spam,female,3
7/21/2021,Lower Eastern,Machakos,NEAR ATHI RIVER,-1.4577245,36.9785033,spam,female,3
1/4/2021,Central,Murang’a,GOLDEN PALM HOTEL,-0.023559,37.906193,spam,female,3
12/31/2020,Central,Embu,EMBU-MERU HIGHWAY,-0.2319848,37.6370508,spam,female,3
1/3/2020,South Rift,Nakuru,KIAMBIRIRIA AREA,-0.023559,37.906193,spam,female,3
1/6/2021,Lower Eastern,Nairobi,MOMBASA ROAD,-2.7316802,38.2171862,spam,female,3
10/18/2020,South Rift,Nakuru,KARAI AREA,-0.023559,37.906193,spam,female,3
8/17/2020,South Rift,Kericho,NAROK,-1.0875428,35.8770642,spam,female,3
1/9/2020,Nairobi,Nairobi,SOUTHERN BYPASS,-1.3106276,36.7291895,spam,female,3
3/9/2021,South Rift,Bomet,NDANAI AREA,-0.8395071,35.0948976,spam,female,3
12/24/2020,Lower Eastern,Makueni,MACHINERY ALONG NAIROBI-MOMBASA HIGHWAY,-1.2920659,36.8219462,spam,female,3
12/6/2021,South Rift,Bomet,"SISEI CHEBOLE BRIDGE, BOMET COUNTY",-0.7869513,35.2074386,spam,female,3
1/19/2022,North Rift,West Pokot,"BOPOLEO SCHOOL OF THE DISABLED, WEST POKOT",1.6210076,35.3905046,spam,female,3
1/6/2022,North Rift,Turkana,"LOKICHOGIO, TURKANA COUNTY",4.2020213,34.3587921,spam,female,3
1/31/2022,Coast,Mombasa," NAIVAS LIKONI, MOMBASA COUNTY",-4.0748714,39.6654567,spam,female,3
2/13/2022,Central,Kiambu,"MUTARAKWA AREA, MAAI- MAHIU",-0.9820293,36.5864447,spam,female,3
3/7/2022,North Eastern,Garissa,"Garissa Livestock Market, Garissa County",-0.4406833,39.6600964,spam,female,3
3/20/2022,South Rift,Bomet,"BOMET TOWN, BOMET",-0.7777854,35.3356518,spam,female,3
1/26/2022,South Rift,Bomet,"Keronjo, Bomet County",-0.7150257,35.168125,spam,female,3
